;1;2;3;4;5;6;7;8;9;10;Rm-Rf
30.11.2017;0.0426;0.0396;0.0365;0.0378;0.0365;0.0378;0.0396;0.0379;0.0358;0.0388;0.0312
31.12.2017;-0.0008;-0.0193;0.0118;0.0024;0.0045;0.0166;0.0123;0.0113;0.0306;0.036;0.0106
31.01.2018;0.0185;0.0275;0.0467;0.0417;0.0653;0.0407;0.047;0.039;0.0518;0.0517;0.0558
28.02.2018;-0.0361;-0.0445;-0.0481;-0.0322;-0.0346;-0.0402;-0.0418;-0.0456;-0.0252;-0.0436;-0.0365
31.03.2018;0.01;0.001;-0.0092;-0.0126;-0.0021;-0.012;-0.0064;-0.0008;-0.0018;-0.0073;-0.0235
30.04.2018;0.0012;-0.0052;0.0033;-0.0031;-0.0118;-0.0025;0.0119;0.0007;-0.0029;0.0125;0.0029
31.05.2018;0.0094;0.0178;0.0176;0.0196;0.0185;0.0197;0.0238;0.0345;0.0598;0.0952;0.0265
30.06.2018;0.0094;0.0059;0.01;0.0048;0.0059;-0.0074;0.0044;0.0017;0.0157;0.0088;0.0048
31.07.2018;0.0387;0.0372;0.0314;0.0401;0.0228;0.0274;0.0355;0.0215;0.0096;0.0023;0.0319
31.08.2018;0.027;0.0215;0.0213;0.0333;0.034;0.0184;0.0241;0.0428;0.0696;0.0371;0.0344
30.09.2018;0.0036;0.0028;-0.0022;-0.0022;-0.0116;-0.0116;-0.0119;-0.0136;-0.0125;-0.0302;0.0006
31.10.2018;-0.0298;-0.0755;-0.0594;-0.0884;-0.0903;-0.0854;-0.1016;-0.1064;-0.1059;-0.1323;-0.0768
30.11.2018;0.0439;0.0433;0.035;0.038;0.0444;0.0262;0.0181;0.0216;0.0166;-0.0483;0.0169
31.12.2018;-0.0711;-0.0828;-0.0962;-0.0956;-0.1174;-0.1155;-0.1186;-0.1207;-0.1089;-0.1453;-0.0955
31.01.2019;0.0501;0.0708;0.086;0.0997;0.101;0.1135;0.1279;0.1223;0.1461;0.1648;0.0841
28.02.2019;0.0393;0.0484;0.049;0.0427;0.0493;0.0366;0.0478;0.0398;0.0649;0.0442;0.0340
31.03.2019;0.0204;0.0153;0.0135;-0.0027;-0.0216;-0.0127;-0.0141;-0.0112;-0.0143;-0.0094;0.0110
30.04.2019;0.0309;0.039;0.0428;0.0526;0.0433;0.058;0.0515;0.0532;0.0439;-0.007;0.0396
31.05.2019;-0.0105;-0.0458;-0.05;-0.0678;-0.0825;-0.0893;-0.0799;-0.0903;-0.1065;-0.1082;-0.0694
30.06.2019;0.0483;0.0693;0.0714;0.0772;0.0884;0.075;0.0955;0.0634;0.0913;0.1022;0.0693
31.07.2019;0.0107;0.0196;0.018;0.0251;0.018;0.0048;0.0119;0.0237;0.0168;-0.0023;0.0119
31.08.2019;0.0244;-0.0061;-0.0201;-0.0356;-0.0364;-0.0416;-0.0641;-0.0659;-0.0896;-0.0875;-0.0258
30.09.2019;0.0208;0.0096;0.0165;0.0242;0.0284;0.0311;0.0362;0.0205;0.0176;-0.0037;0.0143
31.10.2019;-0.0097;0.0085;0.013;0.0084;0.0179;0.0252;0.015;0.0355;0.0151;0.0209;0.0206
30.11.2019;-0.0016;0.0278;0.0346;0.0396;0.0329;0.0447;0.0543;0.0447;0.056;0.087;0.0387
31.12.2019;0.0243;0.0214;0.0136;0.0137;0.0238;0.0197;0.0327;0.0288;0.0362;0.033;0.0277
31.01.2020;0.0305;0.0033;-0.0167;-0.0166;-0.0215;-0.0323;-0.0287;-0.0216;-0.0477;-0.0083;-0.0011
28.02.2020;-0.0984;-0.0873;-0.0833;-0.0878;-0.0915;-0.098;-0.0831;-0.074;-0.0998;-0.0455;-0.0813
31.03.2020;-0.123;-0.1289;-0.1553;-0.2034;-0.1874;-0.2248;-0.2287;-0.1836;-0.237;-0.2263;-0.1338
30.04.2020;0.0494;0.0808;0.1156;0.1277;0.1339;0.1564;0.1566;0.1844;0.2024;0.2976;0.1365
29.05.2020;0.04;0.0534;0.0511;0.0462;0.0664;0.0684;0.0687;0.0845;0.0992;0.0768;0.0558
30.06.2020;-0.026;-0.0067;0.0015;-0.0023;0.0016;0.0238;0.0202;0.0484;0.0314;0.0722;0.0246
31.07.2020;0.0558;0.048;0.0397;0.0512;0.0427;0.0467;0.0329;0.0615;0.0417;0.0691;0.0577
31.08.2020;0.0091;0.0429;0.0423;0.0456;0.0369;0.0519;0.0399;0.0535;0.0473;0.0782;0.0763
30.09.2020;-0.0196;-0.0216;-0.0251;-0.0228;-0.0281;-0.0466;-0.042;-0.0345;-0.0297;0.0162;-0.0363
30.10.2020;-0.0011;-0.0046;0.0023;0.0176;0.0178;0.0267;0.0215;0.0047;0.0347;0.0068;-0.0210
30.11.2020;0.0693;0.0973;0.1294;0.1335;0.1406;0.1617;0.1563;0.1905;0.1734;0.2294;0.1247
31.12.2020;0.022;0.0328;0.0477;0.0574;0.0645;0.0636;0.0683;0.0737;0.0787;0.0913;0.0463
